Year,Justice Name,Appointing President,Appointing President Party,Year Appointed,Ideology,Age,Years on Court,Status,Departure Reason,President,President Party,Presidential Term,Election Year Type,House Control,Senate Control,Court Conservatives,Court Moderates,Court Liberals
2011,John Roberts,George W. Bush,Republican,2005,Conservative,56,6,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Samuel Alito,George W. Bush,Republican,2006,Conservative,61,5,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,57,2,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2011,Elena Kagan,Barack Obama,Democratic,2010,Liberal,51,1,Stayed,,Barack Obama,Democratic,1,Non-Election Year,Republican,Democratic,4,1,4
2012,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,76,26,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,76,24,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,64,21,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,79,19,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,74,18,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,John Roberts,George W. Bush,Republican,2005,Conservative,57,7,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Samuel Alito,George W. Bush,Republican,2006,Conservative,62,6,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,58,3,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2012,Elena Kagan,Barack Obama,Democratic,2010,Liberal,52,2,Stayed,,Barack Obama,Democratic,1,Presidential Election,Republican,Democratic,4,1,4
2013,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,77,27,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,77,25,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,65,22,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,80,20,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,75,19,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,John Roberts,George W. Bush,Republican,2005,Conservative,58,8,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Samuel Alito,George W. Bush,Republican,2006,Conservative,63,7,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,59,4,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2013,Elena Kagan,Barack Obama,Democratic,2010,Liberal,53,3,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Democratic,4,1,4
2014,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,78,28,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,78,26,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,66,23,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,81,21,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,76,20,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,John Roberts,George W. Bush,Republican,2005,Conservative,59,9,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Samuel Alito,George W. Bush,Republican,2006,Conservative,64,8,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,60,5,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2014,Elena Kagan,Barack Obama,Democratic,2010,Liberal,54,4,Stayed,,Barack Obama,Democratic,2,Mid-Term Election,Republican,Democratic,4,1,4
2015,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,79,29,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,79,27,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,67,24,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,82,22,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,77,21,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,John Roberts,George W. Bush,Republican,2005,Conservative,60,10,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Samuel Alito,George W. Bush,Republican,2006,Conservative,65,9,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,61,6,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2015,Elena Kagan,Barack Obama,Democratic,2010,Liberal,55,5,Stayed,,Barack Obama,Democratic,2,Non-Election Year,Republican,Republican,4,1,4
2016,Antonin Scalia,Ronald Reagan,Republican,1986,Conservative,80,30,Left - Involuntary,Died in office,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,80,28,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,68,25,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,83,23,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,78,22,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,John Roberts,George W. Bush,Republican,2005,Conservative,61,11,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Samuel Alito,George W. Bush,Republican,2006,Conservative,66,10,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,62,7,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2016,Elena Kagan,Barack Obama,Democratic,2010,Liberal,56,6,Stayed,,Barack Obama,Democratic,2,Presidential Election,Republican,Republican,4,1,4
2017,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,81,29,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,69,26,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,84,24,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,79,23,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,John Roberts,George W. Bush,Republican,2005,Conservative,62,12,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Samuel Alito,George W. Bush,Republican,2006,Conservative,67,11,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,63,8,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Elena Kagan,Barack Obama,Democratic,2010,Liberal,57,7,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2017,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,50,0,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,4,1,4
2018,Anthony Kennedy,Ronald Reagan,Republican,1988,Moderate,82,30,Left - Voluntary,Retired,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,70,27,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,85,25,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,80,24,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,John Roberts,George W. Bush,Republican,2005,Conservative,63,13,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Samuel Alito,George W. Bush,Republican,2006,Conservative,68,12,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,64,9,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Elena Kagan,Barack Obama,Democratic,2010,Liberal,58,8,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,51,1,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2018,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,53,0,Stayed,,Donald Trump,Republican,1,Mid-Term Election,Republican,Republican,5,1,4
2019,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,71,28,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,86,26,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,81,25,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,John Roberts,George W. Bush,Republican,2005,Conservative,64,14,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Samuel Alito,George W. Bush,Republican,2006,Conservative,69,13,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,65,10,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Elena Kagan,Barack Obama,Democratic,2010,Liberal,59,9,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,52,2,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2019,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,54,1,Stayed,,Donald Trump,Republican,1,Non-Election Year,Democratic,Republican,5,0,4
2020,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,72,29,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Ruth Bader Ginsburg,Bill Clinton,Democratic,1993,Liberal,87,27,Left - Involuntary,Died in office,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,82,26,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,John Roberts,George W. Bush,Republican,2005,Conservative,65,15,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Samuel Alito,George W. Bush,Republican,2006,Conservative,70,14,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,66,11,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Elena Kagan,Barack Obama,Democratic,2010,Liberal,60,10,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,53,3,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,55,2,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2020,Amy Coney Barrett,Donald Trump,Republican,2020,Conservative,48,0,Stayed,,Donald Trump,Republican,1,Presidential Election,Democratic,Republican,6,0,4
2021,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,73,30,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,83,27,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,John Roberts,George W. Bush,Republican,2005,Conservative,66,16,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Samuel Alito,George W. Bush,Republican,2006,Conservative,71,15,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,67,12,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Elena Kagan,Barack Obama,Democratic,2010,Liberal,61,11,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,54,4,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,56,3,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2021,Amy Coney Barrett,Donald Trump,Republican,2020,Conservative,49,1,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Democratic,Democratic,6,0,3
2022,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,74,31,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Stephen Breyer,Bill Clinton,Democratic,1994,Liberal,84,28,Left - Voluntary,Retired,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,John Roberts,George W. Bush,Republican,2005,Conservative,67,17,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Samuel Alito,George W. Bush,Republican,2006,Conservative,72,16,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,68,13,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Elena Kagan,Barack Obama,Democratic,2010,Liberal,62,12,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,55,5,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,57,4,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Amy Coney Barrett,Donald Trump,Republican,2020,Conservative,50,2,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2022,Ketanji Brown Jackson,Joe Biden,Democratic,2022,Liberal,52,0,Stayed,,Joe Biden,Democratic,1,Mid-Term Election,Democratic,Democratic,6,0,4
2023,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,75,32,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,John Roberts,George W. Bush,Republican,2005,Conservative,68,18,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Samuel Alito,George W. Bush,Republican,2006,Conservative,73,17,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,69,14,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Elena Kagan,Barack Obama,Democratic,2010,Liberal,63,13,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,56,6,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,58,5,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Amy Coney Barrett,Donald Trump,Republican,2020,Conservative,51,3,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2023,Ketanji Brown Jackson,Joe Biden,Democratic,2022,Liberal,53,1,Stayed,,Joe Biden,Democratic,1,Non-Election Year,Republican,Democratic,6,0,3
2024,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,76,33,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,John Roberts,George W. Bush,Republican,2005,Conservative,69,19,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Samuel Alito,George W. Bush,Republican,2006,Conservative,74,18,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,70,15,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Elena Kagan,Barack Obama,Democratic,2010,Liberal,64,14,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Neil Gorsuch,Donald Trump,Republican,2017,Conservative,57,7,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Brett Kavanaugh,Donald Trump,Republican,2018,Conservative,59,6,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Amy Coney Barrett,Donald Trump,Republican,2020,Conservative,52,4,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2024,Ketanji Brown Jackson,Joe Biden,Democratic,2022,Liberal,54,2,Stayed,,Joe Biden,Democratic,1,Presidential Election,Republican,Democratic,6,0,3
2025,Clarence Thomas,George H.W. Bush,Republican,1991,Conservative,77,34,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,6,0,3
2025,John Roberts,George W. Bush,Republican,2005,Conservative,70,20,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,6,0,3
2025,Samuel Alito,George W. Bush,Republican,2006,Conservative,75,19,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,6,0,3
2025,Sonia Sotomayor,Barack Obama,Democratic,2009,Liberal,71,16,Stayed,,Donald Trump,Republican,1,Non-Election Year,Republican,Republican,6,0,3
